 Index             RefE       eigenvalue          overlap  overlap-squared           Total
   238    -3195.984033    -3345.946660          0.0008          0.0000          0.9839
   239    -3195.958530    -3345.946660         -0.0001          0.0000          0.9839
   240    -3195.912291    -3345.946660         -0.0002          0.0000          0.9839
   241    -3195.875266    -3345.946660          0.0000          0.0000          0.9839
   242    -3195.871570    -3345.946660         -0.0004          0.0000          0.9839
   243    -3195.834388    -3345.946660         -0.0046          0.0000          0.9839
   244    -3195.678953    -3345.946660         -0.0011          0.0000          0.9839
   245    -3195.669463    -3345.946660          0.0000          0.0000          0.9839
   246    -3195.649287    -3345.946660         -0.0001          0.0000          0.9839
   247    -3195.642006    -3345.946660         -0.0000          0.0000          0.9839
   248    -3195.488911    -3345.946660         -0.0003          0.0000          0.9839
   249    -3195.486244    -3345.946660         -0.0011          0.0000          0.9839
   250    -3195.267440    -3345.946660          0.0092          0.0001          0.9840
   251    -3195.106811    -3345.946660          0.0004          0.0000          0.9840
   252    -3194.729980    -3345.946660          0.0006          0.0000          0.9840
   253    -3194.719621    -3345.946660         -0.0016          0.0000          0.9840
   254    -3194.365695    -3345.946660          0.0002          0.0000          0.9840
   255    -3193.087217    -3345.946660          0.0006          0.0000          0.9840
   256    -3192.962010    -3345.946660          0.0001          0.0000          0.9840
   257    -3192.908371    -3345.946660          0.0009          0.0000          0.9840
   258    -3192.635464    -3345.946660         -0.0002          0.0000          0.9840
   259    -3192.383693    -3345.946660         -0.0019          0.0000          0.9840
   260    -3192.375966    -3345.946660          0.0004          0.0000          0.9840
   261    -3192.226550    -3345.946660          0.0000          0.0000          0.9840
   262    -3191.517348    -3345.946660          0.0033          0.0000          0.9840
   263    -3191.442370    -3345.946660         -0.0030          0.0000          0.9840
   264    -3191.432991    -3345.946660          0.0013          0.0000          0.9840
   265    -3191.308214    -3345.946660         -0.0016          0.0000          0.9840
   266    -3191.283571    -3345.946660         -0.0058          0.0000          0.9840
   267    -3191.230997    -3345.946660          0.0009          0.0000          0.9840
   268    -3191.229085    -3345.946660          0.0039          0.0000          0.9840
   269    -3191.209067    -3345.946660         -0.0004          0.0000          0.9840
